Message,2025-10-28T12:07:24.300297,TEMP,10.87,C,PRESS,986.1,hPA,HUM,31.47,%

Message,2025-10-28T12:07:24.395608,TEMP,17.22,C,PRESS,977.3,hPA,HUM,51.93,%

Message,2025-10-28T12:07:24.489703,TEMP,15.38,C,PRESS,1069.34,hPA,HUM,59.99,%

Message,2025-10-28T12:07:24.584782,TEMP,14.32,C,PRESS,1005.7,hPA,HUM,53.21,%

Message,2025-10-28T12:07:30.836509,TEMP,13.54,C,PRESS,953.92,hPA,HUM,30.46,%

Message,2025-10-28T12:07:30.931642,TEMP,17.11,C,PRESS,1077.69,hPA,HUM,30.38,%

Message,2025-10-28T12:07:31.026911,TEMP,18.8,C,PRESS,1099.07,hPA,HUM,42.45,%

Message,2025-10-28T12:07:31.121143,TEMP,13.75,C,PRESS,944.16,hPA,HUM,40.24,%

Message,2025-10-28T12:07:31.200947,TEMP,11.33,C,PRESS,943.42,hPA,HUM,38.88,%

Message,2025-10-28T12:07:31.295421,TEMP,12.06,C,PRESS,922.98,hPA,HUM,32.35,%

Message,2025-10-28T12:07:31.390473,TEMP,17.46,C,PRESS,1188.78,hPA,HUM,59.59,%

Message,2025-10-28T12:07:31.486496,TEMP,18.94,C,PRESS,959.07,hPA,HUM,55.95,%

Message,2025-10-28T12:07:31.582055,TEMP,15.6,C,PRESS,1092.16,hPA,HUM,59.79,%

Message,2025-10-28T12:07:31.676439,TEMP,12.39,C,PRESS,997.24,hPA,HUM,46.23,%

Message,2025-10-28T12:07:31.775798,TEMP,11.41,C,PRESS,929.71,hPA,HUM,32.83,%

Message,2025-10-28T12:07:31.871363,TEMP,11.77,C,PRESS,1119.34,hPA,HUM,41.61,%

Message,2025-10-28T12:08:32.960015,TEMP,13.73,C,PRESS,928.39,hPA,HUM,32.74,%

Message,2025-10-28T12:08:33.055516,TEMP,10.22,C,PRESS,902.87,hPA,HUM,37.95,%

Message,2025-10-28T12:08:33.150239,TEMP,12.32,C,PRESS,1065.16,hPA,HUM,31.75,%

Message,2025-10-28T12:08:33.245485,TEMP,14.86,C,PRESS,986.85,hPA,HUM,58.29,%

Message,2025-10-28T12:08:33.324493,TEMP,12.28,C,PRESS,1023.35,hPA,HUM,47.7,%

Message,2025-10-28T12:08:33.420145,TEMP,15.36,C,PRESS,927.69,hPA,HUM,57.08,%

Message,2025-10-28T12:08:33.514962,TEMP,17.36,C,PRESS,1049.8,hPA,HUM,33.76,%

Message,2025-10-28T12:08:33.610179,TEMP,14.11,C,PRESS,1089.44,hPA,HUM,43.33,%
Message,2025-10-28T12:09:12.504209,TEMP,17.06,C,PRESS,1150.44,hPA,HUM,57.34,%

Message,2025-10-28T12:09:12.605923,TEMP,15.84,C,PRESS,1196.83,hPA,HUM,44.15,%

Message,2025-10-28T12:09:12.700741,TEMP,18.91,C,PRESS,925.66,hPA,HUM,49.13,%

Message,2025-10-28T12:09:12.795897,TEMP,10.26,C,PRESS,1114.01,hPA,HUM,33.59,%

Message,2025-10-28T12:09:12.891736,TEMP,16.45,C,PRESS,935.64,hPA,HUM,52.09,%

Message,2025-10-28T12:09:12.987131,TEMP,18.99,C,PRESS,1130.99,hPA,HUM,58.67,%

Message,2025-10-28T12:09:13.082216,TEMP,16.77,C,PRESS,913.25,hPA,HUM,56.03,%

Message,2025-10-28T12:09:13.177734,TEMP,13.25,C,PRESS,1115.24,hPA,HUM,35.48,%

Message,2025-10-28T12:09:13.272250,TEMP,15.74,C,PRESS,996.91,hPA,HUM,33.22,%

Message,2025-10-28T12:09:13.367142,TEMP,17.33,C,PRESS,1196.98,hPA,HUM,35.51,%

Message,2025-1Message,2025-10-28T12:09:21.845320,TEMP,19.82,C,PRESS,927.49,hPA,HUM,49.0,%

Message,2025-10-28T12:09:21.948778,TEMP,19.87,C,PRESS,1002.15,hPA,HUM,32.86,%

Message,2025-10-28T12:09:22.027632,TEMP,17.9,C,PRESS,900.05,hPA,HUM,37.52,%

Message,2025-10-28T12:09:22.122478,TEMP,14.41,C,PRESS,1167.43,hPA,HUM,36.19,%

Message,2025-10-28T12:09:22.217271,TEMP,18.25,C,PRESS,1078.6,hPA,HUM,42.2,%

Message,2025-10-28T12:09:22.313084,TEMP,16.23,C,PRESS,991.3,hPA,HUM,37.91,%

Message,2025-10-28T12:09:22.407688,TEMP,10.83,C,PRESS,963.34,hPA,HUM,55.17,%

Message,2025-10-28T12:09:22.502542,TEMP,18.34,C,PRESS,962.34,hPA,HUM,58.23,%

Message,2025-1Message,2025-10-28T12:11:13.314883,TEMP,16.12,C,PRESS,1126.15,hPA,HUM,48.01,%

Message,2025-10-28T12:11:13.409650,TEMP,10.13,C,PRESS,1054.28,hPA,HUM,55.54,%

Message,2025-10-28T12:11:13.505748,TEMP,13.1,C,PRESS,1045.28,hPA,HUM,53.91,%

Message,2025-10-28T12:11:13.601532,TEMP,18.62,C,PRESS,1028.04,hPA,HUM,51.81,%

Message,2025-10-28T12:11:13.696732,TEMP,11.49,C,PRESS,918.72,hPA,HUM,31.65,%

Message,2025-10-28T12:11:13.791133,TEMP,16.84,C,PRESS,1084.47,hPA,HUM,32.61,%

Message,2025-10-28T12:11:13.885584,TEMP,11.88,C,PRESS,941.28,hPA,HUM,35.44,%

Message,2025-10-28T12:11:13.979493,TEMP,14.58,C,PRESS,1154.09,hPA,HUM,49.96,%

Message,2025-10-28T12:11:14.073763,TEMP,16.35,C,PRESS,1115.95,hPA,HUM,57.21,%

Message,2025-10-28T12:11:14.152911,TEMP,10.72,C,PRESS,1092.23,hPA,HUM,54.87,%

Message,2025-10-28T12:11:14.247985,TEMP,10.69,C,PRESS,968.45,hPA,HUM,57.71,%

Message,2025-10-28T12:11:14.343522,TEMP,16.89,C,PRESS,1103.52,hPA,HUM,39.44,%

Message,2025-10-28T12:11:14.437998,TEMP,14.96,C,PRESS,1186.66,hPA,HUM,45.94,%

Message,2025-10-28T12:11:14.533087,TEMP,12.11,C,PRESS,1087.67,hPA,HUM,54.43,%

Message,2025-10-28T12:11:14.628062,TEMP,13.63,C,PRESS,923.07,hPA,HUM,38.09,%

Message,2025-10-28T12:11:14.723072,TEMP,18.09,C,PRESS,1041.89,hPA,HUM,30.14,%

Message,2025-10-28T12:11:14.817312,TEMP,15.09,C,PRESS,992.93,hPA,HUM,45.27,%

Message,2025-10-28T12:11:14.912098,TEMP,19.3,C,PRESS,927.47,hPA,HUM,31.26,%

Message,2025-10-28T12:11:15.007708,TEMP,17.86,C,PRESS,965.57,hPA,HUM,43.7,%

Message,2025-10-28T12:11:15.104012,TEMP,15.33,C,PRESS,1110.61,hPA,HUM,43.47,%

Message,2025-10-28T12:11:15.199556,TEMP,19.35,C,PRESS,1114.68,hPA,HUM,49.27,%

Message,2025-10-28T12:11:15.294072,TEMP,16.4,C,PRESS,912.88,hPA,HUM,56.49,%

Message,2025-10-28T12:11:15.389121,TEMP,12.52,C,PRESS,1074.24,hPA,HUM,42.79,%

Message,2025-10-28T12:11:15.483674,TEMP,11.57,C,PRESS,1071.16,hPA,HUM,43.71,%

Message,2025-1Message,2025-10-28T13:44:52.850807,TEMP,15.18,C,PRESS,1176.88,hPA,HUM,49.07,%

Message,2025-10-28T13:44:52.945869,TEMP,12.44,C,PRESS,1189.0,hPA,HUM,38.61,%

Message,2025-10-28T13:44:53.041512,TEMP,14.78,C,PRESS,1076.09,hPA,HUM,41.02,%

Message,2025-10-28T13:44:53.136519,TEMP,19.95,C,PRESS,1084.02,hPA,HUM,51.49,%

Message,2025-10-28T13:44:53.216196,TEMP,10.6,C,PRESS,1043.64,hPA,HUM,39.38,%

Message,2025-10-28T13:44:53.311601,TEMP,10.45,C,PRESS,1047.81,hPA,HUM,38.61,%

Message,2025-10-28T13:44:53.407247,TEMP,17.56,C,PRESS,1145.88,hPA,HUM,35.13,%

Message,2025-10-28T13:44:53.503181,TEMP,13.74,C,PRESS,1003.16,hPA,HUM,49.17,%

Message,2025-10-28T13:44:53.599033,TEMP,14.5,C,PRESS,1086.53,hPA,HUM,32.68,%

Message,2025-10-28T13:46:11.088340,TEMP,11.42,C,PRESS,1149.8,hPA,HUM,44.8,%

Message,2025-10-28T13:46:11.183230,TEMP,14.87,C,PRESS,916.64,hPA,HUM,56.51,%

Message,2025-10-28T13:46:11.262903,TEMP,19.8,C,PRESS,1125.58,hPA,HUM,30.3,%

Message,2025-10-28T13:46:11.358200,TEMP,19.25,C,PRESS,1024.12,hPA,HUM,53.4,%

Message,2025-10-28T13:46:11.454171,TEMP,13.41,C,PRESS,1085.21,hPA,HUM,55.95,%

Message,2025-10-28T13:46:11.549909,TEMP,16.83,C,PRESS,915.93,hPA,HUM,42.0,%

Message,2025-10-28T13:46:11.644611,TEMP,13.39,C,PRESS,1141.44,hPA,HUM,41.99,%

Message,2025-10-28T13:46:11.740467,TEMP,10.84,C,PRESS,1018.54,hPA,HUM,45.35,%

Message,2025-10-28T13:46:11.835900,TEMP,11.29,C,PRESS,1031.21,hPA,HUM,48.24,%

Message,2025-10-28T13:46:11.930994,TEMP,19.37,C,PRESS,930.58,hPA,HUM,41.6,%

Message,2025-10-28T13:46:12.026381,TEMP,18.84,C,PRESS,1116.96,hPA,HUM,54.6,%

Message,2025-1Message,2025-10-28T13:53:56.618667,TEMP,18.0,C,PRESS,910.16,hPA,HUM,43.3,%

Message,2025-10-28T13:53:56.711847,TEMP,16.9,C,PRESS,1076.21,hPA,HUM,52.12,%

Message,2025-10-28T13:53:56.807674,TEMP,19.17,C,PRESS,974.51,hPA,HUM,52.78,%

Message,2025-10-28T13:53:56.902706,TEMP,18.94,C,PRESS,1073.08,hPA,HUM,46.42,%

Message,2025-10-28T13:53:56.997807,TEMP,14.15,C,PRESS,1078.36,hPA,HUM,33.88,%

Message,2025-10-28T13:53:57.093861,TEMP,10.73,C,PRESS,1150.72,hPA,HUM,44.47,%

Message,2025-10-28T13:53:57.189021,TEMP,18.24,C,PRESS,1077.04,hPA,HUM,47.33,%

Message,2025-10-28T13:53:57.284174,TEMP,15.54,C,PRESS,1066.79,hPA,HUM,34.97,%

Message,2025-10-28T13:53:57.379291,TEMP,13.85,C,PRESS,1014.58,hPA,HUM,39.23,%

Message,2025-10-28T13:53:57.474540,TEMP,14.78,C,PRESS,1060.69,hPA,HUM,36.47,%

